alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,1.8386777741385327,give_me_some_credit,2.3087029296875,15,123,3.0,ha_uniform,0.8259685444363729,0.3250798481931509,0.0
0.5,1.8754287940028689,give_me_some_credit,2.3087029296875,16,123,3.0,ha_uniform,0.828070028536446,0.32444588112567063,0.0
0.5,1.912179813867205,give_me_some_credit,2.3087029296875,17,123,3.0,ha_uniform,0.8292788300725237,0.3256795768661063,0.0
0.5,1.9482691949224233,give_me_some_credit,2.3087029296875,18,123,3.0,ha_uniform,0.8294631121784749,0.32876104312843757,0.0
0.5,1.983951907838716,give_me_some_credit,2.3087029296875,19,123,3.0,ha_uniform,0.830448993608139,0.3316402436669906,0.0
0.5,2.019634620755009,give_me_some_credit,2.3087029296875,20,123,3.0,ha_uniform,0.8320904405355605,0.3362079592040334,0.0
0.5,2.0553173336713018,give_me_some_credit,2.3087029296875,21,123,3.0,ha_uniform,0.8335686502621816,0.33634532712877635,0.0
0.5,2.0905057793545105,give_me_some_credit,2.3087029296875,22,123,3.0,ha_uniform,0.8349473142469777,0.34037637801581666,0.0
0.5,2.125296787402736,give_me_some_credit,2.3087029296875,23,123,3.0,ha_uniform,0.8352857586343126,0.3404941028558978,0.0
0.5,2.1600877954509614,give_me_some_credit,2.3087029296875,24,123,3.0,ha_uniform,0.8367975399953411,0.3431225277755173,0.0
0.5,2.194878803499187,give_me_some_credit,2.3087029296875,25,123,3.0,ha_uniform,0.837283354393085,0.3449148443579123,0.0
0.5,2.2292967414574703,give_me_some_credit,2.3087029296875,26,123,3.0,ha_uniform,0.8379865771363697,0.34989803770906464,0.0
0.5,2.2633155768516984,give_me_some_credit,2.3087029296875,27,123,3.0,ha_uniform,0.8387087291594196,0.35334564337312957,0.0
0.5,2.2973344122459265,give_me_some_credit,2.3087029296875,28,123,3.0,ha_uniform,0.8395772490545382,0.35501910468846387,0.0
0.5,2.3313532476401546,give_me_some_credit,2.3087029296875,29,123,3.0,ha_uniform,0.8400144040684144,0.35639179680564265,0.0
0.5,2.3649833730245566,give_me_some_credit,2.3087029296875,30,123,3.0,ha_uniform,0.841087304510647,0.3571803615849656,0.0
0.5,2.398312254350281,give_me_some_credit,2.3087029296875,31,123,3.0,ha_uniform,0.8422053011782029,0.35988464219466226,0.0
0.5,2.4316411356760064,give_me_some_credit,2.3087029296875,32,123,3.0,ha_uniform,0.8415252389654547,0.3583215387083966,0.0
0.5,2.464970017001731,give_me_some_credit,2.3087029296875,33,123,3.0,ha_uniform,0.8420416742569367,0.3588636364624921,0.0
0.5,2.4977404844314677,give_me_some_credit,2.3087029296875,34,123,3.0,ha_uniform,0.8430756026525934,0.36089772804819825,0.0
0.5,2.530436932389959,give_me_some_credit,2.3087029296875,35,123,3.0,ha_uniform,0.8446475679884056,0.3636112136731068,0.0
0.5,2.56313338034845,give_me_some_credit,2.3087029296875,36,123,3.0,ha_uniform,0.8439177329047447,0.3626461543744551,0.0
0.5,2.595554033912193,give_me_some_credit,2.3087029296875,37,123,3.0,ha_uniform,0.8437328940552709,0.36302672822528126,0.0
0.5,2.6276590179970487,give_me_some_credit,2.3087029296875,38,123,3.0,ha_uniform,0.8443222627482019,0.3642293174646758,0.0
0.5,2.6597640020819044,give_me_some_credit,2.3087029296875,39,123,3.0,ha_uniform,0.8452048682544397,0.3642505374991267,0.0
0.5,2.691703876795939,give_me_some_credit,2.3087029296875,40,123,3.0,ha_uniform,0.8455359079529252,0.36452883782906564,0.0
0.5,2.723247135246992,give_me_some_credit,2.3087029296875,41,123,3.0,ha_uniform,0.8460266216936672,0.3657912407126486,0.0
0.5,2.754790393698045,give_me_some_credit,2.3087029296875,42,123,3.0,ha_uniform,0.8458741296428514,0.36643588434263175,0.0
