alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,1.961679423469044,german_credit,8.275528515625,22,31415,3.0,ha_uniform,0.6659226190476191,0.47173448946923985,0.0
0.5,2.0063101969700003,german_credit,8.275528515625,23,31415,3.0,ha_uniform,0.6711309523809523,0.4776825450444283,0.0
0.5,2.0500835305247485,german_credit,8.275528515625,24,31415,3.0,ha_uniform,0.6741071428571429,0.487100241954867,0.0
0.5,2.0930949182297245,german_credit,8.275528515625,25,31415,3.0,ha_uniform,0.6793154761904763,0.49834467988051667,0.0
0.5,2.135380164620855,german_credit,8.275528515625,26,31415,3.0,ha_uniform,0.6785714285714286,0.4978715368071416,0.0
0.5,2.1769415483510874,german_credit,8.275528515625,27,31415,3.0,ha_uniform,0.6830357142857143,0.5036525465847553,0.0
0.5,2.217860176498406,german_credit,8.275528515625,28,31415,3.0,ha_uniform,0.6860119047619049,0.5052177010679859,0.0
0.5,2.258183472359656,german_credit,8.275528515625,29,31415,3.0,ha_uniform,0.6949404761904763,0.5142965167911933,0.0
0.5,2.297851603291211,german_credit,8.275528515625,30,31415,3.0,ha_uniform,0.6927083333333334,0.5110040982559116,0.0
0.5,2.3369787389484076,german_credit,8.275528515625,31,31415,3.0,ha_uniform,0.6994047619047619,0.5174845868364979,0.0
0.5,2.375580643127919,german_credit,8.275528515625,32,31415,3.0,ha_uniform,0.6994047619047619,0.5155608959041863,0.0
0.5,2.413673775459735,german_credit,8.275528515625,33,31415,3.0,ha_uniform,0.6964285714285714,0.5122100945254429,0.0
0.5,2.451275337313813,german_credit,8.275528515625,34,31415,3.0,ha_uniform,0.6994047619047619,0.5125559648478158,0.0
0.5,2.488403321322035,german_credit,8.275528515625,35,31415,3.0,ha_uniform,0.6971726190476191,0.5114479654146825,0.0
0.5,2.525076564851846,german_credit,8.275528515625,36,31415,3.0,ha_uniform,0.6964285714285714,0.505957319188675,0.0
0.5,2.561314807802675,german_credit,8.275528515625,37,31415,3.0,ha_uniform,0.6979166666666666,0.5049790272568413,0.0
0.5,2.5971387551397167,german_credit,8.275528515625,38,31415,3.0,ha_uniform,0.703125,0.5108467637935394,0.0
0.5,2.6325701446225906,german_credit,8.275528515625,39,31415,3.0,ha_uniform,0.7083333333333334,0.5202150140070209,0.0
0.5,2.6676318202378932,german_credit,8.275528515625,40,31415,3.0,ha_uniform,0.7105654761904762,0.5257107044161943,0.0
0.5,2.7023478119047146,german_credit,8.275528515625,41,31415,3.0,ha_uniform,0.7098214285714286,0.516248369955684,0.0
0.5,2.736669934654328,german_credit,8.275528515625,42,31415,3.0,ha_uniform,0.7194940476190477,0.5300236097440802,0.0
0.5,2.7706156662381374,german_credit,8.275528515625,43,31415,3.0,ha_uniform,0.7157738095238095,0.5224000567269469,0.0
0.5,2.8042683914880486,german_credit,8.275528515625,44,31415,3.0,ha_uniform,0.7180059523809524,0.5260770940461599,0.0
0.5,2.8376562468729905,german_credit,8.275528515625,45,31415,3.0,ha_uniform,0.7202380952380952,0.5291598744365975,0.0
0.5,2.870630849401596,german_credit,8.275528515625,46,31415,3.0,ha_uniform,0.7209821428571429,0.525324249232205,0.0
0.5,2.9033357853813317,german_credit,8.275528515625,47,31415,3.0,ha_uniform,0.7239583333333334,0.5312965465879872,0.0
0.5,2.9358376900720224,german_credit,8.275528515625,48,31415,3.0,ha_uniform,0.7269345238095238,0.5325493935205704,0.0
0.5,2.9679174573867724,german_credit,8.275528515625,49,31415,3.0,ha_uniform,0.7313988095238095,0.5400874588891955,0.0
0.5,2.9998347846064015,german_credit,8.275528515625,50,31415,3.0,ha_uniform,0.7351190476190477,0.5420993175264828,0.0
0.5,0.49000905407590967,german_credit,7.418568115234376,1,27182,3.0,ha_uniform,0.6160714285714286,0.39936749734105426,0.0
0.5,0.6431990390300479,german_credit,7.418568115234376,2,27182,3.0,ha_uniform,0.6197916666666666,0.4053856882502853,0.0
0.5,0.7634798351378512,german_credit,7.418568115234376,3,27182,3.0,ha_uniform,0.6205357142857143,0.4017145460553915,0.0
0.5,0.8664200564647988,german_credit,7.418568115234376,4,27182,3.0,ha_uniform,0.6227678571428571,0.4021970998176608,0.0
0.5,0.9580411279122474,german_credit,7.418568115234376,5,27182,3.0,ha_uniform,0.6242559523809523,0.405035622614076,0.0
0.5,1.0419390502109949,german_credit,7.418568115234376,6,27182,3.0,ha_uniform,0.6242559523809523,0.4084100223238277,0.0
0.5,1.1196687199543418,german_credit,7.418568115234376,7,27182,3.0,ha_uniform,0.625,0.4075815266729066,0.0
0.5,1.1922316045894161,german_credit,7.418568115234376,8,27182,3.0,ha_uniform,0.6257440476190477,0.40719636536496306,0.0
0.5,1.2608461881671917,german_credit,7.418568115234376,9,27182,3.0,ha_uniform,0.6316964285714285,0.41031578997400453,0.0
0.5,1.3270372027411252,german_credit,7.418568115234376,10,27182,3.0,ha_uniform,0.6294642857142857,0.4057789706409938,0.0
0.5,1.3888911961124948,german_credit,7.418568115234376,11,27182,3.0,ha_uniform,0.6279761904761905,0.40433565281967015,0.0
0.5,1.4497834114483736,german_credit,7.418568115234376,12,27182,3.0,ha_uniform,0.6302083333333333,0.4053299121721613,0.0
0.5,1.5067968650730557,german_credit,7.418568115234376,13,27182,3.0,ha_uniform,0.6339285714285714,0.4069046822254595,0.0
0.5,1.5638103186977377,german_credit,7.418568115234376,14,27182,3.0,ha_uniform,0.6376488095238095,0.4119880946126203,0.0
0.5,1.6173942330645592,german_credit,7.418568115234376,15,27182,3.0,ha_uniform,0.6391369047619047,0.41669915279695025,0.0
0.5,1.6696393415216129,german_credit,7.418568115234376,16,27182,3.0,ha_uniform,0.6383928571428571,0.4116674529521639,0.0
